id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1291440,(Urban Oasis--Wicker Park2 Vintage),906713,Stephanie,,West Town,41.90143199,-87.67835795,Private room,75,2,158,10/27/18,2.43,2,157
1304049,(Private room near UIC Medical Dist.),7089017,Sharon,,Near West Side,41.87189819,-87.68486342,Private room,100,1,95,10/23/18,1.5,1,365
1321332,(Lincoln Park Single Family Home),946954,Jeff,,Lincoln Park,41.92912707,-87.66920677,Entire home/apt,500,2,53,10/31/18,0.86,1,337
1336364,(Oakley Bells),1152621,Tamara,,West Town,41.89933608,-87.68442697,Entire home/apt,90,2,99,11/1/18,1.57,1,241
1346414,(Charming Andersonville 1BR - Yours),7015110,Iggy And Lindsay,,Edgewater,41.9828805,-87.66707753,Entire home/apt,95,3,94,10/8/18,1.45,1,119
1356190,(Logan Square Vintage Deluxe Suite),3069675,Gabrielle,,Logan Square,41.92082668,-87.68896496,Private room,90,1,197,11/6/18,3.13,1,351
1359312,(Jazzy Blu GuestRM/Priv BA in Bronzeville/Hyde Park),7378024,Savannah,,Washington Park,41.79752546,-87.62155152,Private room,73,2,48,10/9/17,0.75,1,0
1361421,(Queen Bed Room - Wrigley Hostel),7391164,Brendan,,Lake view,41.94633127,-87.65506358,Private room,80,1,14,7/21/18,0.24,10,365
1369384,(Private bed & bath w/garage parking),7385510,Anna,,Irving Park,41.95563846,-87.71154309,Private room,60,2,124,11/12/18,1.93,1,347
1392594,"(Bright open house, garden & deck)",7528098,Eileen,,Uptown,41.96952005,-87.67239241,Entire home/apt,168,3,21,10/8/18,0.33,1,105
1398616,"(Designers' Apt Near Loop, McCormick)",1540192,Michael And Jackie,,Bridgeport,41.83811795,-87.65230955,Private room,49,1,244,10/27/18,3.77,1,352
1427950,(Mid Century Modern Hideaway),1222412,Elizabeth,,Edgewater,41.98495891,-87.66806287,Entire home/apt,120,3,64,11/12/18,1.47,1,328
1428589,(Charming Private Room + Parking at Ellis Place),2465946,Bonita And Frank,,Oakland,41.82781345,-87.6052333,Private room,37,1,255,9/22/18,3.97,4,357
1431467,(Eclectic Lincoln Square 2-Bedroom),7693313,Kara,,Lincoln Square,41.97100922,-87.68877623,Entire home/apt,150,2,26,9/9/18,0.49,1,301
1434078,(Trendy Downtown 2 Bedroom),5402236,Casey,,Lincoln Park,41.9298926,-87.64103255,Entire home/apt,290,4,13,8/13/18,0.24,5,362
1461451,(02b. Twin bed in Coed Space),2907254,Joe,,West Ridge,42.01589782,-87.6882683,Shared room,25,1,136,10/27/18,2.11,16,65
1468342,(Quaint Serenity in Bronzeville),4081052,Suzetta,,Grand Boulevard,41.8126603,-87.61586485,Private room,65,2,103,10/21/18,1.61,1,364
1475647,(01b. Twin bed in Shared Foster Cat Room),2907254,Joe,,West Ridge,42.01701339,-87.68718263,Shared room,25,1,81,10/1/18,1.26,16,0
1488883,(Private Room & Bath | Beautiful Apt),517499,Derek,,Uptown,41.95523106,-87.65385461,Private room,70,3,39,10/22/18,0.62,2,167
1502674,(The Biddle House (#2)),33004,At Home Inn,,Lincoln Park,41.9130678,-87.64012371,Entire home/apt,158,3,19,9/22/18,0.3,9,354
1502700,(The Biddle House (WHOLE HOUSE)),33004,  At   Home Inn,,Lincoln Park,41.91405968,-87.63934359,Entire home/apt,425,3,13,11/11/18,0.24,9,360
1503962,(Luxury condo Chicago/Lincoln Square),5892784,Alin,,Lincoln Square,41.98067344,-87.68874928,Entire home/apt,106,3,63,11/6/18,1.02,3,180
1510097,(Hinterlands),1965902,Lynn,,Avondale,41.93275443,-87.71644904,Entire home/apt,97,2,152,10/29/18,2.41,2,337
1523700,(Greektown Delight),8130413,Alyssa,,Near West Side,41.87648741,-87.64737491,Private room,190,1,1,11/7/18,1,1,1
1523904,(Penthouse Loft Suite w/ Private Bathroom),5721289,Scott,,West Town,41.90491142,-87.66601487,Private room,120,4,5,10/30/18,0.09,3,365
1524276,(Modern Penthouse Loft in Wicker Park),5721289,Scott,,West Town,41.90586642,-87.66479089,Private room,75,3,37,11/12/18,0.6,3,148
1524306,(Duplex Penthouse Artist Loft w/ Rooftop Deck),5721289,Scott,,West Town,41.90612775,-87.66607432,Entire home/apt,245,4,7,8/6/18,0.13,3,333
1526309,(Private Sunny Hyde Park Room & Bath),8143713,Jeremiah,,hyde park,41.79819026,-87.59601318,Private room,98,1,147,1/14/18,2.32,2,75
1541692,(Private room in Chicago),8217410,Aisha And Antonio,,Oakland,41.82935501,-87.60480318,Private room,62,3,76,10/30/18,1.41,1,224
1554433,(Charming Home in Chicago),6088938,Eric,,Beverly,41.71347553,-87.67195462,Private room,90,2,133,10/28/18,2.1,1,337
1573401,(Spacious & serene in hip spot. Sleeps 4.),8186262,April,,Lower West Side,41.85763176,-87.66236472,Private room,65,2,77,10/28/18,7.62,2,209
1584422,(Magic Factory Lofts  - Not your typical Airbnb),2810938,Carole And Basil,,Near North Side,41.90606789,-87.64879609,Entire home/apt,688,3,23,11/5/14,0.36,1,64
1584509,(The Historic Florsheim Mansion),8442094,Russ,,Near North Side,41.90697302,-87.62941222,Entire home/apt,450,2,44,10/19/18,0.75,2,362
1587078,(Gorgeous Apartment in Bucktown),4908881,Irena And Martin,,Logan Square,41.91638217,-87.68421723,Entire home/apt,149,2,251,11/11/18,3.97,4,352
1591370,(Comfy Northside Chicago Apt - Holiday Rates!),8489460,Holly And Mark,,Rogers Park,42.01114474,-87.67634326,Entire home/apt,90,2,58,10/21/18,0.92,1,351
1614802,(Lincoln Park/De Paul area.),8595700,Carin,,Lake view,41.93574268,-87.66225183,Private room,60,3,215,11/9/18,3.86,1,303
1641601,(Private Nook in Leafy Andersonville),8626951,CC And Tun,,Uptown,41.97281705,-87.67256711,Private room,69,2,225,11/4/18,3.58,1,352
1641696,(Spacious Room in an Elegant Condo),8716277,Nirajan,,Lincoln Square,41.96811348,-87.69570703,Private room,79,2,40,10/16/18,0.64,1,365
1648535,(A block from Train Nice 2 Bedroom 2 Full Bathroom!),1837370,Armando,,Rogers Park,42.01598983,-87.66901336,Entire home/apt,70,4,99,10/28/18,1.99,3,258
1651829,(Luxury Apt on Grand Blue Line  (Fulton Market)),8760813,Imran,,West Town,41.89232402,-87.64724514,Entire home/apt,92,2,7,11/5/17,0.11,1,0
1656336,(Park Views-Walk to Orange Line(MDW)),8781008,Jenny,,Mckinley Park,41.82515523,-87.67455755,Entire home/apt,95,1,227,10/21/18,3.76,2,350
1656439,(Cozy & Modern Urban Oasis),517499,Derek,,Uptown,41.95607587,-87.64535784,Entire home/apt,250,7,21,9/19/16,0.39,2,60
1663673,(iKlektik House // Cardinal),8813383,Mindy And Tony,,West Town,41.8939826,-87.68606401,Entire home/apt,99,2,251,11/5/18,4.27,3,169
1668481,(Cozy 2BR Apt - Humboldt Park),531832,Evan,,West Town,41.89664875,-87.69719041,Entire home/apt,82,4,105,10/29/18,2.95,1,0
1672647,(Victorian greystone near Loyola U!),2707385,Caitlin And Lisa,,Rogers Park,41.99892077,-87.67322142,Entire home/apt,109,2,195,11/12/18,3.13,1,341
1678422,(Nice room in Penthouse in Lakeview),8852597,Hector,,Lake view,41.93464727,-87.65754491,Private room,75,1,25,10/27/18,0.4,5,83
1684266,(Room One),3730806,Erick,,Edgewater,41.98785571,-87.66390516,Private room,99,1,0,,,6,59
1721045,(*Recent Price Drop! Superb location!),2885441,Tracy,,West Town,41.88998967,-87.66253612,Private room,69,1,67,10/30/18,1.08,5,354
1721109,"(Large Vintage 3 bedroom unit short walk to 
Train)",1837370,Armando,,Rogers Park,41.99968674,-87.67115873,Entire home/apt,100,4,133,10/17/18,2.62,3,228
1746734,(Stylish One Bedroom Apt In HydePark),9192868,Rebecca,,hyde park,41.79984189,-87.59464747,Entire home/apt,100,3,295,11/4/18,4.78,1,254
1759266,(Lakeview / Lincoln Park Vintage),9249272,Mark,,Lake view,41.93485038,-87.65965035,Entire home/apt,250,3,26,7/25/18,0.49,1,340
1759389,(Casa Coraz?_n (W) near Rush / UIC),1559157,Amanda,,Lower West Side,41.84773418,-87.68234504,Private room,67,2,104,9/29/18,1.68,3,326
1778910,(South Loop Cozy 2BdRm parking&WiFi&NetFlix),9339313,Leon,,Lower West Side,41.85674734,-87.65501478,Entire home/apt,69,1,348,11/11/18,6.39,11,74
1784523,(Beautiful 2 bed room apartment),8651445,Hanne,,Avondale,41.93998402,-87.70271904,Entire home/apt,93,1,87,11/4/18,1.59,1,355
1785039,(Modern 2BR/2BA in W. Wicker Park),9368604,Ed,,West Town,41.90761732,-87.68575306,Entire home/apt,129,2,247,11/5/18,4.11,1,95
1798506,(Spacious duplex in trendy Bucktown),6926429,Evan,,West Town,41.91129027,-87.68337194,Entire home/apt,289,2,3,8/21/16,0.1,1,0
1805794,(BB's Logan Square Apartment),9464417,Barrett,,Logan Square,41.91840819,-87.70860631,Entire home/apt,110,3,35,10/21/18,0.59,1,0
1810118,(Huge Private 1BR/Full Bath near U of Chicago),9483312,Ryan,,Woodlawn,41.77891556,-87.59886221,Private room,59,1,258,11/12/18,4.47,1,171
1837153,(Musician's Quarters),9601147,Chester,,hyde park,41.79962669,-87.59476784,Entire home/apt,115,3,42,10/28/18,0.71,1,333
1854000,(Charming Unit Near Wrigley Field & Lake Michigan),9471604,James,,Lincoln Park,41.93282818,-87.64315195,Entire home/apt,130,1,151,10/21/18,2.55,1,365
1857003,(Wicker Park|Private Room|Near Train),6557364,Steve,,West Town,41.9094068,-87.68353967,Private room,70,1,441,11/11/18,7.26,2,351
1861548,(Stay amongst Wicker Park mansions!),9402510,D??tus And Stacey,,West Town,41.91055714,-87.67958723,Private room,125,2,42,6/13/18,0.78,1,299
1885107,(Studio in Old Town Chicago-close to everything),9808540,Ilona,,Near North Side,41.90207942,-87.63478558,Entire home/apt,64,24,11,11/4/18,0.19,2,53
1900901,"(Delightful Bedroom in vintage home,  Rogers Park)",2453507,Estelle,,Rogers Park,42.00399979,-87.67503349,Private room,80,3,27,9/3/17,0.49,3,364
1954633,(Lincoln Park/DePaul  - Private room & bath),3217364,Mary Kay,,Lincoln Park,41.9310091,-87.65878467,Private room,90,1,144,11/11/18,2.61,1,360
1960332,(Chicago Guest House | Elegance in Wrigleyville),10129776,Teri,,Lake view,41.94326885,-87.66080793,Entire home/apt,469,3,2,10/14/18,0.48,6,318
1964520,(Discover Vibrant Wrigleyville from This Guesthouse),10129776,Teri,,Lake view,41.95100362,-87.66203123,Entire home/apt,389,3,7,9/23/18,0.36,6,332
1965410,(Chicago Guest House | Best Choice in Wrigleyville),10129776,Teri,,Lake view,41.94852593,-87.66162229,Entire home/apt,399,3,8,6/24/18,0.27,6,304
1984545,(Mansion in Bronzeville),4010906,Bobbie,,Grand Boulevard,41.81832346,-87.61462547,Entire home/apt,419,2,4,6/6/17,0.1,6,365
1989590,(Cozy Bedroom in Spacious Duplex Apt),10260239,Laura And Joel,,West Town,41.91344447,-87.69030794,Private room,55,3,164,10/21/18,2.79,1,352
1995991,(2 Bedroom Modern Vintage Greystone),2498054,Henry,,Lake view,41.9453029,-87.65083559,Entire home/apt,65,3,229,10/28/18,3.86,1,254
2011301,(Bucktown - Great Northside Location),5166793,Carrie And Brad,,Logan Square,41.92146164,-87.68698988,Private room,75,1,155,10/28/18,2.59,2,84
2012443,(Great space in hip neighborhood!),7245979,Jason,,West Town,41.89253017,-87.66047827,Private room,55,3,170,10/28/18,3.18,1,299
2020081,(Modern space close to O'Hare),7975005,Silvia,,Norwood Park,41.9750018,-87.81464622,Private room,80,2,21,5/20/18,0.39,1,364
2026439,(Super Charming Top Floor Vintage Apartment),4354536,Rachel,,Lincoln Park,41.93266741,-87.64028183,Entire home/apt,98,30,4,1/9/17,0.11,1,171
2051505,(Sweet  2 Bedroom Condo in Uptown),10513357,Caitlin,,Uptown,41.96267334,-87.66526009,Entire home/apt,220,3,26,9/16/18,0.46,1,173
2062638,(Downtown Urban Oasis + Huge Deck!),1876597,The Adventurers,,West Town,41.89669608,-87.65733869,Entire home/apt,295,1,124,10/29/18,2.08,2,365
2075284,"(Nicely remodeled by IIT/McCormick, Free Parking!)",399682,Jay,,Douglas,41.82795513,-87.61841316,Private room,60,2,108,10/30/18,1.94,3,334
2075573,(Spacious Private Room + Parking at Ellis Place),2465946,Bonita And Frank,,Oakland,41.8292618,-87.60858623,Private room,38,1,190,10/22/18,3.18,4,356
2087914,(Petite Victorian 1),10658260,Eli,,Lower West Side,41.85658299,-87.65422952,Entire home/apt,90,1,87,11/5/18,1.59,1,351
2093894,(Awesome Room & View - Lincoln Park),8549643,George And Sean,,Lincoln Park,41.91765536,-87.65337165,Private room,85,1,211,11/5/18,3.65,25,129
2103986,(Mid-Century Townhouse in Lakeview),1838943,Sunnie/Randolph,,Lake view,41.93394579,-87.63922902,Private room,75,1,115,9/28/18,2.1,2,353
2117388,(Room Two),3730806,Erick,,Edgewater,41.98875547,-87.66514904,Private room,79,1,0,,,6,64
2117401,(Room Three),3730806,Erick,,Edgewater,41.98893348,-87.66451145,Private room,129,1,0,,,6,67
2117415,(Room Four),3730806,Erick,,Edgewater,41.9892725,-87.66578505,Private room,129,1,0,,,6,64
2117550,(Room Five),3730806,Erick,,Edgewater,41.98797115,-87.66361757,Private room,89,1,0,,,6,68
2139407,(Urban Farm Fun!  Walk to Metra/CTA ),10917550,Nicky,,East Garfield Park,41.88744587,-87.70783669,Entire home/apt,83,1,335,10/27/18,5.68,13,358
2140051,(Glorious Wrigleyville Rooftop with City View),10921133,Sven And Kaluhi,,Lake view,41.9396166,-87.64334485,Entire home/apt,109,45,45,6/13/18,0.77,2,102
2163634,(Bright Spacious 2 BR),223896,Stephanie,,Norwood Park,41.9946151,-87.77950414,Entire home/apt,95,1,145,10/28/18,2.66,1,201
2178033,(Bright Lincoln Park Pied a Terre),11108716,Lauren,,Lincoln Park,41.92402518,-87.63782617,Entire home/apt,135,2,113,9/2/18,1.99,1,0
2189522,(Casa Coraz?_n (E) near Rush / UIC),1559157,Amanda,,Lower West Side,41.84720763,-87.67932414,Private room,67,2,128,11/10/18,2.28,3,357
2198953,"(Spacious, private, comfy Logan Square apartment)",9406905,Diann,,Logan Square,41.92323122,-87.71348165,Entire home/apt,120,4,81,11/5/18,2.06,1,173
2204244,(Wicker Park|Private Room|Near Train),6557364,Steve,,West Town,41.90991895,-87.68411149,Private room,73,1,420,11/13/18,7.26,2,347
2212823,(2BR/2Bth w/city view prvt roof deck),11287511,Brian,,West Town,41.89308753,-87.65061847,Entire home/apt,249,2,50,9/3/18,0.99,1,0
2227179,(Ukrainian Village Apartment),11365636,Christiane And Anders,,West Town,41.89984396,-87.67640162,Entire home/apt,100,5,39,10/11/18,0.67,1,185
2238443,(Location and Luxury GoldCoast condo with Parking),8716401,Jay,,Near North Side,41.90098553,-87.63384596,Entire home/apt,150,1,30,10/8/18,0.56,1,13
2242041,(Nordic-ish Room in Sunny Condo close to Downtown!),65172,Erin,,West Town,41.89932143,-87.66912723,Private room,60,1,54,10/10/18,4.09,1,87
2269742,"(Gorgeous views,  sky-high style!)",178727,Benjamin,,Near South Side,41.85958965,-87.62234248,Entire home/apt,197,2,24,8/26/18,0.42,1,8
2298310,"(Hyde Park, Chicago. Free bikes.)",1385332,Patt,,Kenwood,41.80378699,-87.6038621,Private room,29,1,16,9/25/18,0.29,8,75
2305194,(4 Bed Private Room - Wrigley Hostel),7391164,Brendan,,Lake view,41.94699269,-87.65502941,Private room,96,1,32,8/13/18,0.58,10,365
2305230,(10 Bed Shared Room - Wrigley Hostel),7391164,Brendan,,Lake view,41.94655533,-87.65508659,Shared room,27,1,70,11/11/18,1.47,10,358
2305280,(6 Bed Shared Dorm - Wrigley Hostel),7391164,Brendan,,Lake view,41.94661878,-87.6554068,Shared room,50,1,82,11/11/18,1.44,10,352
2320101,(2 Bed Private Dorm - Wrigley Hostel),7391164,Brendan,,Lake view,41.94703187,-87.65496183,Private room,60,1,28,9/11/18,0.52,10,365
2364469,(8 Bed Shared Dorm - Wrigley Hostel),7391164,Brendan,,Lake view,41.94616914,-87.65471798,Shared room,25,1,64,9/10/18,1.12,10,363
2396340,"(Unique, Handcrafted Art Gallery Condo in River West Chicago)",5228189,Matthew,,West Town,41.89648365,-87.65651338,Entire home/apt,302,1,271,11/4/18,4.77,4,104
2429295,(Old school Chicago apartment),12416635,David,,Near West Side,41.86755506,-87.68661934,Private room,79,1,40,8/9/18,0.72,3,156
2437230,(City Hideaway),7000138,Brock And Kim,,North Center,41.94263588,-87.68335842,Entire home/apt,85,1,65,11/4/18,1.2,1,147
2453598,(RIVER NORTH MODERN 1BD | GYM & POOL & 3 Beds),3965428,Rob,,Near West Side,41.88770075,-87.64275565,Entire home/apt,130,31,7,5/29/18,0.13,16,350
2458029,(2nd bedroom for rent),12568368,Deirdre,,Lake view,41.93501498,-87.64818672,Private room,113,1,7,11/20/17,0.14,1,322
2459132,(Conveniently Located!),12059561,Rick,,Portage Park,41.96744572,-87.7518085,Private room,95,2,67,5/21/17,1.22,1,349
2465222,(Quiet Room near Loyola Univ. north),798630,Karen,,Edgewater,41.9952595,-87.66545512,Private room,45,2,20,9/30/18,0.36,1,137
2473938,(Art studio + house in one),12653262,Stephanie,,Lower West Side,41.85104749,-87.67941891,Private room,60,1,109,11/1/18,1.92,2,99
2479175,(Cozy Garden-Subterranean Apartment),12681444,Jenny,,Lincoln Square,41.96292843,-87.69358112,Entire home/apt,80,2,136,10/28/18,2.44,1,137
2483380,(2Bd/2Br Old Town Escape),12706135,Eric,,Near North Side,41.90879895,-87.63947069,Entire home/apt,400,7,16,10/9/16,0.29,1,0
2483579,(Luxe Condo in Wicker Park/Bucktown),8896092,Julia,,West Town,41.89930104,-87.66582058,Entire home/apt,375,2,156,11/4/18,2.89,1,79
2487272,(U of C Hospital/Campus Rooms),12728248,Judy,,hyde park,41.79667357,-87.58997909,Private room,110,5,2,7/19/18,0.48,3,177
2496594,(Chicago MostWanted LOCATION Mag Mil),3965428,Rob,,Near North Side,41.89008975,-87.62304293,Entire home/apt,161,31,4,11/5/14,0.07,16,365
2499596,(Vintage Ukrainian Village Flat),2768314,Jason,,West Town,41.90026634,-87.68054559,Entire home/apt,129,5,126,10/29/18,2.22,1,63
2512850,(THE GREEN ROOM IN ANDERSONVILLE),9313520,Taylor,,Uptown,41.97487205,-87.67027101,Private room,4137,2,218,10/29/18,3.99,1,336
2515100,(Cute Private Rm in Trendy Hood!),6118013,Jason And Ela,,West Town,41.89907223,-87.68084968,Private room,40,1,177,10/30/18,3.12,2,0
2515629,(Cool United Center and Rush Medical District Space),12877384,Tanya,,East Garfield Park,41.88342024,-87.69617541,Private room,25,2,101,11/5/18,1.92,2,124
2519442,"(Warm Cozy Guest Suite, Private Bath)",7858620,Cynthia,,Washington Park,41.79598568,-87.62355245,Private room,80,2,68,10/22/18,1.23,1,364
2564678,(Chicago Women's Residence/Cowgirls),5654677,Urban Art,,North Lawndale,41.85448251,-87.70787498,Private room,45,2,3,6/1/18,0.07,4,179
2570620,"(Basement Studio w/Free St. Parking, Humboldt Park)",1214607,Coral,,Humboldt Park,41.89825789,-87.70335614,Entire home/apt,60,1,414,11/12/18,7.58,2,297
2585378,(Prime Wicker Park location w/ free parking),13237444,Ryan,,West Town,41.90771898,-87.68121496,Private room,93,18,18,10/28/18,0.7,1,234
2604345,(Hyde Park. U of Chicago & Hospital.),1385332,Patt,,Kenwood,41.80457965,-87.60508459,Private room,26,1,19,11/2/18,0.34,8,347
2604454,(Cozy Single-Family Home near University of Chicago),13339125,Greg,,hyde park,41.78977182,-87.58915969,Entire home/apt,165,1,82,10/29/18,1.58,3,25
2612989,(Spacious 3 Bedroom- steps to train!),2880338,Elizabeth,,North Center,41.96089264,-87.67980648,Entire home/apt,150,2,23,8/20/17,0.43,4,365
2658946,(Lincoln Park Loft at the Zoo - 2 bedrooms/2bath),10363033,Jessica,,Lincoln Park,41.91720757,-87.63629642,Entire home/apt,95,1,334,11/9/18,5.95,4,74
2666755,(Chicago NAVY PIER Furnished Studio),40731,Dominic,,Near North Side,41.89092934,-87.61930223,Entire home/apt,57,365,2,10/12/15,0.05,2,358
2670669,(Cozy Logan Square condo),13670473,Ashvin,,Logan Square,41.92410445,-87.70589829,Entire home/apt,85,5,33,8/26/18,0.6,1,223
2671680,(Magnolia Airbnb),13462463,Soo,,Edgewater,41.9870529,-87.66228253,Private room,85,3,69,11/2/18,1.24,1,365
2688739,(Luxury finishes in vintage wood trimmed apartment),12416635,David,,Near West Side,41.86759465,-87.6820395,Private room,87,1,31,8/25/18,0.57,3,228
2693387,"(The Bucktown Penthouse Family, Business, Friends)",13783917,Nora,,Logan Square,41.91432191,-87.67370424,Entire home/apt,99,1,53,10/29/18,3.52,1,82
2695259,(Grand Vintage Lincoln Park Penthouse - 2 Bedrooms.),13793246,Kristi,,Lincoln Park,41.93226572,-87.64879231,Entire home/apt,159,1,35,11/12/18,2.4,1,16
2715815,(Modern Loft Right by McCormick LUX - KING SIZE BED),3965428,Rob,,Near South Side,41.85445048,-87.62432088,Entire home/apt,130,32,14,6/10/16,0.26,16,365
2730613,(Sweet Spacious Suite: Country in the City),13975150,Janine,,Morgan Park,41.68612435,-87.67735244,Entire home/apt,79,2,119,10/14/18,2.17,2,359
2731202,(Cozy Faux Cabin Flat/ Fireplace),13975150,Janine,,Morgan Park,41.68581864,-87.68066797,Entire home/apt,76,2,111,10/27/18,2.55,2,350
2737979,"(Peaceful Rest in Urban Farmhouse, Gold Room)",14007195,Kelli And Jimmy,,Portage Park,41.94475239,-87.76953452,Private room,49,90,34,7/25/18,0.68,1,133
2764548,(Modern 1 bedroom in Rogers Park!),10347187,David,,Rogers Park,42.0059792,-87.67210972,Entire home/apt,96,2,119,10/2/18,2.28,1,332
2778030,"(New Renovated Home by IIT/McCormick, Free Parking!)",399682,Jay,,Douglas,41.82733523,-87.61870905,Private room,70,2,147,10/18/18,2.65,3,334
2782345,"(1 Bed/Bath. Near Lake, Zoo, Wrigley)",14230480,Brian,,Lincoln Park,41.92984777,-87.6435345,Entire home/apt,124,3,61,10/28/18,1.1,1,365
